customer_id,signup_date,region,membership_plan,acquisition_channel,account_status,created_at,updated_at,is_deleted
cus_00003602,2024-12-09,south,premium,paid_search,active,2024-12-09T21:21:27.000000Z,2024-12-09T21:21:27.000000Z,false
cus_00003603,2022-05-02,midwest,premium,organic,active,2022-05-02T16:33:00.000000Z,2022-05-02T16:33:00.000000Z,false
cus_00003604,2024-09-02,midwest,premium,paid_search,active,2024-09-02T16:16:58.000000Z,2024-09-02T16:16:58.000000Z,false
cus_00003605,2024-11-11,northeast,basic,paid_search,suspended,2024-11-11T13:24:39.000000Z,2024-11-11T13:24:39.000000Z,false
cus_00003606,2023-03-26,south,basic,organic,active,2023-03-26T15:19:52.000000Z,2023-03-26T15:19:52.000000Z,false
cus_00003607,2026-07-09,northeast,basic,employer,active,2026-07-09T03:00:16.000000Z,2026-07-09T03:00:16.000000Z,false
cus_00003608,2026-02-22,northeast,basic,paid_search,active,2026-02-22T09:05:07.000000Z,2026-02-22T09:05:07.000000Z,false
cus_00003609,2022-02-07,midwest,premium,employer,suspended,2022-02-07T21:17:16.000000Z,2022-02-07T21:17:16.000000Z,false
cus_00003610,2023-04-01,south,basic,organic,active,2023-04-01T15:19:35.000000Z,2023-04-01T15:19:35.000000Z,false
cus_00003611,2022-03-23,midwest,premium,organic,active,2022-03-23T04:03:59.000000Z,2022-03-23T04:03:59.000000Z,false
cus_00003612,2022-06-19,west,premium,employer,active,2022-06-19T23:29:03.000000Z,2022-06-19T23:29:03.000000Z,false
cus_00003613,2024-11-11,west,basic,referral,active,2024-11-11T19:34:30.000000Z,2024-11-11T19:34:30.000000Z,false
cus_00003614,2021-10-31,south,premium,organic,active,2021-10-31T02:12:45.000000Z,2021-10-31T02:12:45.000000Z,false
cus_00003615,2022-01-29,midwest,premium,organic,active,2022-01-29T19:51:53.000000Z,2022-01-29T19:51:53.000000Z,false
cus_00003616,2022-03-29,northeast,basic,paid_search,active,2022-03-29T00:43:03.000000Z,2022-03-29T00:43:03.000000Z,false
cus_00003617,2025-09-22,northeast,basic,paid_search,active,2025-09-22T09:06:20.000000Z,2025-09-22T09:06:20.000000Z,false
cus_00003618,2025-12-31,west,basic,organic,active,2025-12-31T21:44:15.000000Z,2025-12-31T21:44:15.000000Z,false
cus_00003619,2022-09-12,west,basic,organic,active,2022-09-12T22:52:29.000000Z,2022-09-12T22:52:29.000000Z,false
cus_00003620,2021-06-19,west,premium,organic,active,2021-06-19T13:23:23.000000Z,2021-06-19T13:23:23.000000Z,false
cus_00003621,2023-07-26,south,basic,organic,active,2023-07-26T23:39:13.000000Z,2023-07-26T23:39:13.000000Z,false
cus_00003622,2023-09-28,west,basic,organic,active,2023-09-28T11:16:43.000000Z,2023-09-28T11:16:43.000000Z,false
cus_00003623,2024-11-06,west,basic,paid_search,active,2024-11-06T02:41:32.000000Z,2024-11-06T02:41:32.000000Z,false
cus_00003624,2026-08-01,south,basic,employer,active,2026-08-01T06:34:20.000000Z,2026-08-01T06:34:20.000000Z,false
cus_00003625,2022-05-15,northeast,basic,organic,active,2022-05-15T04:41:18.000000Z,2022-05-15T04:41:18.000000Z,false
cus_00003626,2022-04-01,northeast,basic,organic,active,2022-04-01T11:28:18.000000Z,2022-04-01T11:28:18.000000Z,false
cus_00003627,2022-05-25,midwest,premium,organic,active,2022-05-25T16:48:25.000000Z,2022-05-25T16:48:25.000000Z,false
cus_00003628,2021-09-24,midwest,premium,paid_search,active,2021-09-24T15:13:00.000000Z,2021-09-24T15:13:00.000000Z,false
cus_00003629,2026-07-17,northeast,basic,organic,active,2026-07-17T11:22:03.000000Z,2026-07-17T11:22:03.000000Z,false
cus_00003630,2022-05-26,south,premium,referral,active,2022-05-26T05:25:33.000000Z,2022-05-26T05:25:33.000000Z,false
cus_00003631,2026-06-14,south,basic,employer,active,2026-06-14T18:46:06.000000Z,2026-06-14T18:46:06.000000Z,false
cus_00003632,2022-03-29,northeast,basic,organic,active,2022-03-29T09:42:56.000000Z,2022-03-29T09:42:56.000000Z,false
cus_00003633,2025-01-20,south,basic,employer,active,2025-01-20T10:32:29.000000Z,2025-01-20T10:32:29.000000Z,false
cus_00003634,2023-09-11,midwest,basic,referral,active,2023-09-11T00:16:37.000000Z,2023-09-11T00:16:37.000000Z,false
cus_00003635,2026-01-11,northeast,basic,organic,active,2026-01-11T16:26:00.000000Z,2026-01-11T16:26:00.000000Z,false
cus_00003636,2026-05-16,west,basic,employer,active,2026-05-16T13:43:16.000000Z,2026-05-16T13:43:16.000000Z,false
cus_00003637,2021-11-21,northeast,premium,organic,active,2021-11-21T20:40:24.000000Z,2021-11-21T20:40:24.000000Z,false
cus_00003638,2022-09-13,west,basic,organic,active,2022-09-13T09:34:34.000000Z,2022-09-13T09:34:34.000000Z,false
cus_00003639,2024-05-06,northeast,basic,organic,active,2024-05-06T00:52:22.000000Z,2024-05-06T00:52:22.000000Z,false
cus_00003640,2023-06-25,midwest,basic,employer,active,2023-06-25T11:28:50.000000Z,2023-06-25T11:28:50.000000Z,false
cus_00003641,2022-05-22,south,basic,paid_search,active,2022-05-22T16:21:24.000000Z,2022-05-22T16:21:24.000000Z,false
cus_00003642,2026-03-08,midwest,basic,organic,active,2026-03-08T20:44:40.000000Z,2026-03-08T20:44:40.000000Z,false
cus_00003643,2025-12-19,south,basic,organic,active,2025-12-19T13:05:05.000000Z,2025-12-19T13:05:05.000000Z,false
cus_00003644,2023-09-22,south,premium,organic,active,2023-09-22T07:34:45.000000Z,2023-09-22T07:34:45.000000Z,false
cus_00003645,2021-08-10,south,basic,employer,active,2021-08-10T20:20:30.000000Z,2021-08-10T20:20:30.000000Z,false
cus_00003646,2021-08-28,south,basic,organic,active,2021-08-28T12:47:54.000000Z,2021-08-28T12:47:54.000000Z,false
cus_00003647,2023-08-20,midwest,premium,referral,active,2023-08-20T17:29:16.000000Z,2023-08-20T17:29:16.000000Z,false
cus_00003648,2024-10-07,west,basic,organic,active,2024-10-07T09:47:24.000000Z,2024-10-07T09:47:24.000000Z,false
cus_00003649,2022-09-19,west,premium,employer,suspended,2022-09-19T02:15:18.000000Z,2022-09-19T02:15:18.000000Z,false
cus_00003650,2026-04-27,midwest,basic,organic,active,2026-04-27T09:09:44.000000Z,2026-04-27T09:09:44.000000Z,false
cus_00003651,2026-08-20,south,premium,organic,active,2026-08-20T21:28:15.000000Z,2026-08-20T21:28:15.000000Z,false
cus_00003652,2025-08-15,south,premium,employer,active,2025-08-15T16:39:35.000000Z,2025-08-15T16:39:35.000000Z,false
cus_00003653,2021-07-22,south,basic,organic,active,2021-07-22T08:08:34.000000Z,2021-07-22T08:08:34.000000Z,false
cus_00003654,2022-12-08,west,premium,paid_search,active,2022-12-08T22:27:30.000000Z,2022-12-08T22:27:30.000000Z,false
cus_00003655,2026-03-03,northeast,basic,paid_search,active,2026-03-03T04:56:09.000000Z,2026-03-03T04:56:09.000000Z,false
cus_00003656,2026-03-20,northeast,basic,employer,active,2026-03-20T17:16:02.000000Z,2026-03-20T17:16:02.000000Z,false
cus_00003657,2022-03-15,midwest,basic,organic,active,2022-03-15T04:00:28.000000Z,2022-03-15T04:00:28.000000Z,false
cus_00003658,2022-11-04,south,premium,referral,active,2022-11-04T11:37:25.000000Z,2022-11-04T11:37:25.000000Z,false
cus_00003659,2022-10-08,northeast,basic,referral,active,2022-10-08T06:46:28.000000Z,2022-10-08T06:46:28.000000Z,false
cus_00003660,2021-06-30,south,basic,employer,active,2021-06-30T23:09:02.000000Z,2021-06-30T23:09:02.000000Z,false
cus_00003661,2025-05-10,midwest,premium,employer,active,2025-05-10T03:51:42.000000Z,2025-05-10T03:51:42.000000Z,false
cus_00003662,2021-09-14,midwest,premium,organic,active,2021-09-14T17:31:55.000000Z,2021-09-14T17:31:55.000000Z,false
cus_00003663,2021-03-31,northeast,premium,organic,active,2021-03-31T16:41:15.000000Z,2021-03-31T16:41:15.000000Z,false
cus_00003664,2021-12-26,west,basic,organic,active,2021-12-26T12:20:41.000000Z,2021-12-26T12:20:41.000000Z,false
cus_00003665,2025-12-23,midwest,premium,employer,active,2025-12-23T15:53:50.000000Z,2025-12-23T15:53:50.000000Z,false
cus_00003666,2023-01-17,northeast,premium,organic,active,2023-01-17T18:49:48.000000Z,2023-01-17T18:49:48.000000Z,false
cus_00003667,2022-03-15,south,premium,referral,active,2022-03-15T11:01:43.000000Z,2022-03-15T11:01:43.000000Z,false
cus_00003668,2021-12-11,south,basic,employer,active,2021-12-11T21:01:22.000000Z,2021-12-11T21:01:22.000000Z,false
cus_00003669,2023-01-30,south,premium,employer,active,2023-01-30T00:58:30.000000Z,2023-01-30T00:58:30.000000Z,false
cus_00003670,2023-02-14,northeast,basic,organic,active,2023-02-14T15:49:15.000000Z,2023-02-14T15:49:15.000000Z,false
cus_00003671,2025-05-01,midwest,premium,referral,suspended,2025-05-01T17:18:05.000000Z,2025-05-01T17:18:05.000000Z,false
cus_00003672,2021-07-06,west,basic,employer,active,2021-07-06T18:21:40.000000Z,2021-07-06T18:21:40.000000Z,false
cus_00003673,2022-07-12,northeast,basic,organic,active,2022-07-12T09:20:41.000000Z,2022-07-12T09:20:41.000000Z,false
cus_00003674,2025-01-22,midwest,premium,organic,active,2025-01-22T07:22:25.000000Z,2025-01-22T07:22:25.000000Z,false
cus_00003675,2025-07-05,midwest,basic,paid_search,active,2025-07-05T04:06:59.000000Z,2025-07-05T04:06:59.000000Z,false
cus_00003676,2026-06-06,south,basic,paid_search,active,2026-06-06T16:00:48.000000Z,2026-06-06T16:00:48.000000Z,false
cus_00003677,2023-12-05,midwest,basic,organic,active,2023-12-05T12:00:54.000000Z,2023-12-05T12:00:54.000000Z,false
cus_00003678,2022-10-19,northeast,basic,paid_search,suspended,2022-10-19T06:33:04.000000Z,2022-10-19T06:33:04.000000Z,false
cus_00003679,2025-03-08,west,basic,referral,active,2025-03-08T04:55:58.000000Z,2025-03-08T04:55:58.000000Z,false
cus_00003680,2021-12-31,midwest,premium,organic,closed,2021-12-31T12:58:23.000000Z,2021-12-31T12:58:23.000000Z,false
cus_00003681,2023-01-12,midwest,premium,paid_search,active,2023-01-12T14:51:11.000000Z,2023-01-12T14:51:11.000000Z,false
cus_00003682,2024-09-15,south,premium,paid_search,active,2024-09-15T15:35:38.000000Z,2024-09-15T15:35:38.000000Z,false
cus_00003683,2025-10-27,west,basic,referral,active,2025-10-27T02:05:41.000000Z,2025-10-27T02:05:41.000000Z,false
cus_00003684,2024-11-29,midwest,premium,organic,active,2024-11-29T07:47:51.000000Z,2024-11-29T07:47:51.000000Z,false
cus_00003685,2023-10-26,west,premium,employer,active,2023-10-26T15:50:32.000000Z,2023-10-26T15:50:32.000000Z,false
cus_00003686,2025-09-20,midwest,basic,organic,active,2025-09-20T21:55:18.000000Z,2025-09-20T21:55:18.000000Z,false
cus_00003687,2022-06-02,northeast,basic,employer,active,2022-06-02T18:25:38.000000Z,2022-06-02T18:25:38.000000Z,false
cus_00003688,2021-03-19,south,basic,organic,active,2021-03-19T04:21:21.000000Z,2021-03-19T04:21:21.000000Z,false
cus_00003689,2024-03-02,midwest,basic,organic,active,2024-03-02T16:38:21.000000Z,2024-03-02T16:38:21.000000Z,false
cus_00003690,2023-12-14,west,basic,paid_search,active,2023-12-14T14:37:52.000000Z,2023-12-14T14:37:52.000000Z,false
cus_00003691,2024-03-25,midwest,premium,paid_search,active,2024-03-25T12:13:03.000000Z,2024-03-25T12:13:03.000000Z,false
cus_00003692,2023-08-25,west,basic,organic,active,2023-08-25T22:46:17.000000Z,2023-08-25T22:46:17.000000Z,false
cus_00003693,2026-06-16,northeast,basic,organic,active,2026-06-16T09:22:55.000000Z,2026-06-16T09:22:55.000000Z,false
cus_00003694,2023-06-13,midwest,premium,organic,active,2023-06-13T02:45:34.000000Z,2023-06-13T02:45:34.000000Z,false
cus_00003695,2021-01-01,south,basic,paid_search,active,2021-01-01T17:04:54.000000Z,2021-01-01T17:04:54.000000Z,false
cus_00003696,2026-01-28,midwest,basic,employer,active,2026-01-28T02:46:12.000000Z,2026-01-28T02:46:12.000000Z,false
cus_00003697,2024-08-03,midwest,basic,employer,active,2024-08-03T15:36:36.000000Z,2024-08-03T15:36:36.000000Z,false
cus_00003698,2026-04-06,south,basic,employer,active,2026-04-06T12:13:47.000000Z,2026-04-06T12:13:47.000000Z,false
cus_00003699,2022-03-06,northeast,premium,employer,active,2022-03-06T11:03:00.000000Z,2022-03-06T11:03:00.000000Z,false
cus_00003700,2026-07-08,midwest,premium,employer,active,2026-07-08T11:19:08.000000Z,2026-07-08T11:19:08.000000Z,false
cus_00003701,2024-03-18,west,premium,organic,active,2024-03-18T10:39:13.000000Z,2024-03-18T10:39:13.000000Z,false
cus_00003702,2022-08-04,midwest,basic,organic,active,2022-08-04T00:42:19.000000Z,2022-08-04T00:42:19.000000Z,false
cus_00003703,2023-09-19,west,basic,referral,active,2023-09-19T14:02:53.000000Z,2023-09-19T14:02:53.000000Z,false
cus_00003704,2026-01-20,south,premium,paid_search,suspended,2026-01-20T22:48:51.000000Z,2026-01-20T22:48:51.000000Z,false
cus_00003705,2021-10-12,west,premium,paid_search,closed,2021-10-12T23:56:57.000000Z,2021-10-12T23:56:57.000000Z,false
cus_00003706,2026-01-10,south,basic,referral,active,2026-01-10T07:09:52.000000Z,2026-01-10T07:09:52.000000Z,false
cus_00003707,2026-07-15,south,basic,employer,active,2026-07-15T11:29:52.000000Z,2026-07-15T11:29:52.000000Z,false
cus_00003708,2021-01-12,south,basic,paid_search,active,2021-01-12T23:23:42.000000Z,2021-01-12T23:23:42.000000Z,false
cus_00003709,2026-04-01,midwest,basic,referral,active,2026-04-01T13:49:10.000000Z,2026-04-01T13:49:10.000000Z,false
cus_00003710,2023-06-27,midwest,premium,employer,active,2023-06-27T17:20:28.000000Z,2023-06-27T17:20:28.000000Z,false
cus_00003711,2024-05-07,midwest,basic,organic,active,2024-05-07T08:58:27.000000Z,2024-05-07T08:58:27.000000Z,false
cus_00003712,2025-07-24,midwest,basic,organic,active,2025-07-24T19:40:03.000000Z,2025-07-24T19:40:03.000000Z,false
cus_00003713,2024-08-24,west,basic,employer,active,2024-08-24T03:14:09.000000Z,2024-08-24T03:14:09.000000Z,false
cus_00003714,2021-03-10,south,basic,employer,active,2021-03-10T04:40:16.000000Z,2021-03-10T04:40:16.000000Z,false
cus_00003715,2026-02-02,northeast,basic,paid_search,active,2026-02-02T00:18:52.000000Z,2026-02-02T00:18:52.000000Z,false
cus_00003716,2022-11-12,northeast,basic,referral,active,2022-11-12T14:11:11.000000Z,2022-11-12T14:11:11.000000Z,false
cus_00003717,2021-09-19,south,premium,paid_search,active,2021-09-19T13:14:16.000000Z,2021-09-19T13:14:16.000000Z,false
cus_00003718,2024-06-23,south,basic,employer,active,2024-06-23T12:10:47.000000Z,2024-06-23T12:10:47.000000Z,false
cus_00003719,2026-05-12,northeast,basic,organic,active,2026-05-12T10:37:06.000000Z,2026-05-12T10:37:06.000000Z,false
cus_00003720,2025-12-07,midwest,basic,paid_search,active,2025-12-07T09:58:51.000000Z,2025-12-07T09:58:51.000000Z,false
cus_00003721,2021-08-02,midwest,basic,employer,active,2021-08-02T07:11:19.000000Z,2021-08-02T07:11:19.000000Z,false
cus_00003722,2025-10-26,south,basic,referral,active,2025-10-26T04:22:49.000000Z,2025-10-26T04:22:49.000000Z,false
cus_00003723,2025-07-27,south,basic,referral,active,2025-07-27T17:51:07.000000Z,2025-07-27T17:51:07.000000Z,false
cus_00003724,2026-08-19,south,basic,organic,active,2026-08-19T07:10:22.000000Z,2026-08-19T07:10:22.000000Z,false
cus_00003725,2022-11-30,northeast,premium,referral,active,2022-11-30T17:37:29.000000Z,2022-11-30T17:37:29.000000Z,false
cus_00003726,2025-10-18,south,premium,employer,active,2025-10-18T03:33:41.000000Z,2025-10-18T03:33:41.000000Z,false
cus_00003727,2021-02-18,midwest,premium,organic,active,2021-02-18T11:04:36.000000Z,2021-02-18T11:04:36.000000Z,false
cus_00003728,2023-09-15,south,premium,referral,active,2023-09-15T13:09:23.000000Z,2023-09-15T13:09:23.000000Z,false
cus_00003729,2023-05-18,south,basic,organic,active,2023-05-18T01:07:31.000000Z,2023-05-18T01:07:31.000000Z,false
cus_00003730,2025-10-04,midwest,premium,employer,active,2025-10-04T18:40:39.000000Z,2025-10-04T18:40:39.000000Z,false
cus_00003731,2022-09-21,northeast,basic,paid_search,active,2022-09-21T05:33:07.000000Z,2022-09-21T05:33:07.000000Z,false
cus_00003732,2023-05-28,south,basic,referral,active,2023-05-28T13:48:04.000000Z,2023-05-28T13:48:04.000000Z,false
cus_00003733,2023-08-12,northeast,basic,organic,active,2023-08-12T22:25:08.000000Z,2023-08-12T22:25:08.000000Z,false
cus_00003734,2024-01-28,northeast,basic,organic,active,2024-01-28T13:28:03.000000Z,2024-01-28T13:28:03.000000Z,false
cus_00003735,2022-10-03,south,premium,organic,active,2022-10-03T03:08:23.000000Z,2022-10-03T03:08:23.000000Z,false
cus_00003736,2023-05-10,west,premium,organic,active,2023-05-10T14:40:51.000000Z,2023-05-10T14:40:51.000000Z,false
cus_00003737,2023-07-23,midwest,basic,referral,active,2023-07-23T02:41:00.000000Z,2023-07-23T02:41:00.000000Z,false
cus_00003738,2021-12-31,south,basic,employer,active,2021-12-31T06:36:34.000000Z,2021-12-31T06:36:34.000000Z,false
cus_00003739,2026-09-08,west,basic,organic,suspended,2026-09-08T09:24:46.000000Z,2026-09-08T09:24:46.000000Z,false
cus_00003740,2021-08-14,west,basic,employer,active,2021-08-14T15:47:36.000000Z,2021-08-14T15:47:36.000000Z,false
cus_00003741,2022-07-28,south,basic,referral,active,2022-07-28T18:39:08.000000Z,2022-07-28T18:39:08.000000Z,false
cus_00003742,2024-06-29,midwest,basic,referral,active,2024-06-29T22:37:51.000000Z,2024-06-29T22:37:51.000000Z,false
cus_00003743,2021-04-18,west,basic,paid_search,suspended,2021-04-18T14:31:07.000000Z,2021-04-18T14:31:07.000000Z,false
cus_00003744,2025-04-22,northeast,basic,referral,closed,2025-04-22T18:05:52.000000Z,2025-04-22T18:05:52.000000Z,false
cus_00003745,2021-08-05,west,basic,organic,active,2021-08-05T13:30:03.000000Z,2021-08-05T13:30:03.000000Z,false
cus_00003746,2025-12-13,midwest,basic,referral,active,2025-12-13T14:51:27.000000Z,2025-12-13T14:51:27.000000Z,false
cus_00003747,2023-10-14,northeast,basic,organic,active,2023-10-14T13:12:08.000000Z,2023-10-14T13:12:08.000000Z,false
cus_00003748,2022-05-24,south,basic,referral,active,2022-05-24T02:41:36.000000Z,2022-05-24T02:41:36.000000Z,false
cus_00003749,2022-11-24,south,basic,organic,active,2022-11-24T21:33:47.000000Z,2022-11-24T21:33:47.000000Z,false
cus_00003750,2021-02-05,south,basic,referral,active,2021-02-05T07:36:59.000000Z,2021-02-05T07:36:59.000000Z,false
cus_00003751,2023-04-11,northeast,premium,organic,active,2023-04-11T16:34:24.000000Z,2023-04-11T16:34:24.000000Z,false
cus_00003752,2022-03-13,west,premium,referral,active,2022-03-13T12:04:31.000000Z,2022-03-13T12:04:31.000000Z,false
cus_00003753,2022-05-04,northeast,basic,paid_search,active,2022-05-04T07:42:45.000000Z,2022-05-04T07:42:45.000000Z,false
cus_00003754,2026-08-13,midwest,basic,paid_search,active,2026-08-13T03:33:00.000000Z,2026-08-13T03:33:00.000000Z,false
cus_00003755,2021-04-30,west,basic,referral,active,2021-04-30T21:15:07.000000Z,2021-04-30T21:15:07.000000Z,false
cus_00003756,2025-05-31,south,basic,employer,active,2025-05-31T10:51:45.000000Z,2025-05-31T10:51:45.000000Z,false
cus_00003757,2026-06-23,northeast,basic,organic,active,2026-06-23T16:27:22.000000Z,2026-06-23T16:27:22.000000Z,false
cus_00003758,2024-03-28,midwest,premium,employer,active,2024-03-28T07:05:28.000000Z,2024-03-28T07:05:28.000000Z,false
cus_00003759,2023-10-02,northeast,basic,referral,active,2023-10-02T13:01:39.000000Z,2023-10-02T13:01:39.000000Z,false
cus_00003760,2025-07-08,northeast,basic,organic,active,2025-07-08T05:02:27.000000Z,2025-07-08T05:02:27.000000Z,false
cus_00003761,2024-03-08,west,basic,employer,active,2024-03-08T00:45:52.000000Z,2024-03-08T00:45:52.000000Z,false
cus_00003762,2021-10-19,west,premium,paid_search,active,2021-10-19T17:02:51.000000Z,2021-10-19T17:02:51.000000Z,false
cus_00003763,2023-06-04,west,basic,organic,active,2023-06-04T05:10:11.000000Z,2023-06-04T05:10:11.000000Z,false
cus_00003764,2024-08-22,midwest,basic,paid_search,active,2024-08-22T07:47:11.000000Z,2024-08-22T07:47:11.000000Z,false
cus_00003765,2026-04-01,west,basic,organic,active,2026-04-01T19:52:44.000000Z,2026-04-01T19:52:44.000000Z,false
cus_00003766,2025-03-15,west,basic,organic,active,2025-03-15T13:58:20.000000Z,2025-03-15T13:58:20.000000Z,false
cus_00003767,2021-07-28,west,basic,paid_search,active,2021-07-28T14:18:08.000000Z,2021-07-28T14:18:08.000000Z,false
cus_00003768,2024-11-27,midwest,basic,paid_search,active,2024-11-27T15:36:59.000000Z,2024-11-27T15:36:59.000000Z,false
cus_00003769,2021-03-30,south,basic,organic,active,2021-03-30T01:39:37.000000Z,2021-03-30T01:39:37.000000Z,false
cus_00003770,2022-11-10,south,basic,organic,active,2022-11-10T16:53:03.000000Z,2022-11-10T16:53:03.000000Z,false
cus_00003771,2022-07-25,west,basic,organic,active,2022-07-25T20:41:36.000000Z,2022-07-25T20:41:36.000000Z,false
cus_00003772,2026-07-08,west,basic,organic,active,2026-07-08T06:09:18.000000Z,2026-07-08T06:09:18.000000Z,false
cus_00003773,2021-01-09,west,basic,employer,active,2021-01-09T00:41:38.000000Z,2021-01-09T00:41:38.000000Z,false
cus_00003774,2023-11-12,south,basic,paid_search,active,2023-11-12T12:16:43.000000Z,2023-11-12T12:16:43.000000Z,false
cus_00003775,2021-08-03,west,basic,paid_search,active,2021-08-03T18:13:52.000000Z,2021-08-03T18:13:52.000000Z,false
cus_00003776,2022-03-08,south,premium,paid_search,active,2022-03-08T16:02:44.000000Z,2022-03-08T16:02:44.000000Z,false
cus_00003777,2024-08-16,west,basic,organic,active,2024-08-16T07:30:47.000000Z,2024-08-16T07:30:47.000000Z,false
cus_00003778,2021-03-16,west,basic,paid_search,active,2021-03-16T14:22:19.000000Z,2021-03-16T14:22:19.000000Z,false
cus_00003779,2022-12-11,south,basic,paid_search,active,2022-12-11T23:09:32.000000Z,2022-12-11T23:09:32.000000Z,false
cus_00003780,2023-12-02,northeast,premium,employer,active,2023-12-02T20:58:01.000000Z,2023-12-02T20:58:01.000000Z,false
cus_00003781,2022-11-25,south,basic,paid_search,active,2022-11-25T07:44:09.000000Z,2022-11-25T07:44:09.000000Z,false
cus_00003782,2025-12-11,midwest,basic,organic,active,2025-12-11T17:16:27.000000Z,2025-12-11T17:16:27.000000Z,false
cus_00003783,2021-12-11,midwest,premium,organic,active,2021-12-11T16:07:33.000000Z,2021-12-11T16:07:33.000000Z,false
cus_00003784,2025-04-15,west,basic,organic,active,2025-04-15T10:02:42.000000Z,2025-04-15T10:02:42.000000Z,false
cus_00003785,2024-08-08,south,basic,organic,active,2024-08-08T01:05:23.000000Z,2024-08-08T01:05:23.000000Z,false
cus_00003786,2023-02-22,south,basic,paid_search,active,2023-02-22T19:36:37.000000Z,2023-02-22T19:36:37.000000Z,false
cus_00003787,2025-12-29,midwest,premium,organic,active,2025-12-29T05:18:41.000000Z,2025-12-29T05:18:41.000000Z,false
cus_00003788,2025-08-30,west,premium,organic,active,2025-08-30T19:47:39.000000Z,2025-08-30T19:47:39.000000Z,false
cus_00003789,2023-06-24,west,basic,paid_search,active,2023-06-24T20:22:12.000000Z,2023-06-24T20:22:12.000000Z,false
cus_00003790,2025-05-23,midwest,basic,employer,active,2025-05-23T21:08:51.000000Z,2025-05-23T21:08:51.000000Z,false
cus_00003791,2024-01-19,northeast,basic,employer,active,2024-01-19T17:56:11.000000Z,2024-01-19T17:56:11.000000Z,false
cus_00003792,2025-03-19,south,basic,employer,active,2025-03-19T10:38:35.000000Z,2025-03-19T10:38:35.000000Z,false
cus_00003793,2026-01-14,south,basic,referral,active,2026-01-14T17:36:15.000000Z,2026-01-14T17:36:15.000000Z,false
cus_00003794,2022-09-07,northeast,basic,paid_search,active,2022-09-07T09:41:48.000000Z,2022-09-07T09:41:48.000000Z,false
cus_00003795,2021-03-12,south,basic,referral,active,2021-03-12T06:23:30.000000Z,2021-03-12T06:23:30.000000Z,false
cus_00003796,2022-05-22,south,premium,employer,active,2022-05-22T00:36:30.000000Z,2022-05-22T00:36:30.000000Z,false
cus_00003797,2025-10-16,west,premium,paid_search,active,2025-10-16T18:01:44.000000Z,2025-10-16T18:01:44.000000Z,false
cus_00003798,2024-09-14,west,basic,referral,active,2024-09-14T03:35:52.000000Z,2024-09-14T03:35:52.000000Z,false
cus_00003799,2023-05-23,west,basic,organic,suspended,2023-05-23T21:20:34.000000Z,2023-05-23T21:20:34.000000Z,false
cus_00003800,2021-10-19,northeast,premium,paid_search,suspended,2021-10-19T14:38:32.000000Z,2021-10-19T14:38:32.000000Z,false
cus_00003801,2023-12-31,south,premium,referral,active,2023-12-31T15:18:51.000000Z,2023-12-31T15:18:51.000000Z,false
cus_00003802,2024-11-21,northeast,basic,organic,active,2024-11-21T07:18:39.000000Z,2024-11-21T07:18:39.000000Z,false
cus_00003803,2022-01-21,west,basic,organic,active,2022-01-21T05:36:24.000000Z,2022-01-21T05:36:24.000000Z,false
cus_00003804,2022-10-17,northeast,basic,paid_search,active,2022-10-17T18:27:57.000000Z,2022-10-17T18:27:57.000000Z,false
cus_00003805,2025-02-14,midwest,basic,organic,active,2025-02-14T03:44:41.000000Z,2025-02-14T03:44:41.000000Z,false
cus_00003806,2024-03-26,midwest,premium,organic,active,2024-03-26T07:28:24.000000Z,2024-03-26T07:28:24.000000Z,false
cus_00003807,2021-08-17,south,basic,referral,active,2021-08-17T13:45:29.000000Z,2021-08-17T13:45:29.000000Z,false
cus_00003808,2025-05-02,south,basic,organic,closed,2025-05-02T07:55:36.000000Z,2025-05-02T07:55:36.000000Z,false
cus_00003809,2026-08-15,midwest,basic,organic,active,2026-08-15T04:32:03.000000Z,2026-08-15T04:32:03.000000Z,false
cus_00003810,2026-08-04,west,basic,organic,active,2026-08-04T19:33:40.000000Z,2026-08-04T19:33:40.000000Z,false
cus_00003811,2023-12-13,west,basic,employer,active,2023-12-13T07:28:29.000000Z,2023-12-13T07:28:29.000000Z,false
cus_00003812,2023-02-06,west,basic,organic,active,2023-02-06T00:47:02.000000Z,2023-02-06T00:47:02.000000Z,false
cus_00003813,2021-04-09,midwest,basic,employer,active,2021-04-09T14:52:42.000000Z,2021-04-09T14:52:42.000000Z,false
cus_00003814,2023-07-20,northeast,basic,employer,active,2023-07-20T22:49:59.000000Z,2023-07-20T22:49:59.000000Z,false
cus_00003815,2021-02-08,midwest,basic,organic,active,2021-02-08T20:32:56.000000Z,2021-02-08T20:32:56.000000Z,false
cus_00003816,2024-08-27,midwest,basic,employer,suspended,2024-08-27T10:45:28.000000Z,2024-08-27T10:45:28.000000Z,false
cus_00003817,2024-03-01,midwest,premium,organic,active,2024-03-01T19:47:17.000000Z,2024-03-01T19:47:17.000000Z,false
cus_00003818,2021-07-04,south,premium,organic,active,2021-07-04T23:21:37.000000Z,2021-07-04T23:21:37.000000Z,false
cus_00003819,2021-04-14,south,basic,employer,active,2021-04-14T16:07:23.000000Z,2021-04-14T16:07:23.000000Z,false
cus_00003820,2021-10-28,midwest,premium,employer,active,2021-10-28T23:01:54.000000Z,2021-10-28T23:01:54.000000Z,false
